product_id,name,category,stock_count,stock_status,price,_curated_at,_dataset_type
1413.0,structured heritage kimono,NAN,19.0,In Stock,14500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1414.0,heritage modern shorts,SHORTS,27.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1415.0,statement modern oversize tee,OVERSIZE TEE,29.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1416.0,preppy dynamic denim jackets,DENIM JACKETS,50.0,In Stock,14000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1417.0,neutral heritage oversize tee,OVERSIZE TEE,30.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1418.0,modern structured sweatshirts,SWEATSHIRTS,11.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1419.0,refined patterned hoodies & jackets,NAN,,In Stock,11000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1420.0,lightweight slim fit beach wear,BEACH WEAR,10.0,In Stock,5500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1421.0,trendy wide leg t-shirts,T-SHIRTS,18.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1422.0,structured rustic beach wear,BEACH WEAR,15.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1423.0,refined retro polos,POLOS,13.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1424.0,layered modern hoodies & jackets,HOODIES & JACKETS,25.0,In Stock,14000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1425.0,neutral rustic coats,COATS,45.0,In Stock,13500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1426.0,structured luxury polos,POLOS,47.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1427.0,vintage retro joggers & pants,JOGGERS & PANTS,35.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1428.0,retro oversized chinos,CHINOS,31.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1429.0,classic oversized beach wear,BEACH WEAR,38.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1430.0,relaxed statement tanks,TANKS,24.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1431.0,rustic wide leg shorts,SHORTS,21.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1432.0,layered bright cardigans,CARDIGANS,21.0,In Stock,,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1433.0,oversized wide leg kimono,KIMONO,0.0,Out of Stock,14500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1434.0,refined chic oversize tee,OVERSIZE TEE,30.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1435.0,tailored preppy chinos,CHINOS,46.0,In Stock,6500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1436.0,retro refined denim jackets,DENIM JACKETS,31.0,In Stock,11500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1437.0,retro essential sweatshirts,SWEATSHIRTS,22.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1438.0,preppy bold denim jackets,DENIM JACKETS,44.0,In Stock,11500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1439.0,refined chic utility pants,UTILITY PANTS,33.0,In Stock,9500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1440.0,essential comfy polos,POLOS,43.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1441.0,elegant edgy beach wear,BEACH WEAR,17.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1442.0,preppy textured track pants,TRACK PANTS,41.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1443.0,rustic rustic tanks,TANKS,9.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1444.0,elegant tailored cardigans,CARDIGANS,37.0,In Stock,11500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1445.0,statement essential denim jackets,DENIM JACKETS,22.0,In Stock,,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1446.0,classic soft sweatshirts,SWEATSHIRTS,33.0,In Stock,5500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1447.0,edgy camo track pants,TRACK PANTS,,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1448.0,lightweight bold shorts,SHORTS,6.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1449.0,layered tailored denim jackets,DENIM JACKETS,5.0,In Stock,8500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1450.0,elegant neutral kimono,KIMONO,47.0,In Stock,10500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1451.0,slim fit tailored hoodies & jackets,HOODIES & JACKETS,44.0,In Stock,11000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1452.0,vintage luxury coats,COATS,34.0,In Stock,9500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1453.0,relaxed wide leg beach wear,BEACH WEAR,17.0,In Stock,6000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1454.0,textured bold t-shirts,T-SHIRTS,3.0,Low Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1455.0,lightweight structured hoodies & jackets,HOODIES & JACKETS,8.0,In Stock,11500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1456.0,camo casual coats,COATS,45.0,In Stock,14000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1457.0,dynamic bold kimono,KIMONO,16.0,In Stock,12000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1458.0,rustic bright oversize tee,OVERSIZE TEE,42.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1459.0,casual trendy hoodies & jackets,HOODIES & JACKETS,33.0,In Stock,8500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1460.0,sporty casual polos,POLOS,29.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1461.0,lightweight retro shorts,SHORTS,43.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1462.0,rustic casual utility pants,UTILITY PANTS,39.0,In Stock,,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1463.0,casual minimalist sweatshirts,SWEATSHIRTS,28.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1464.0,urban luxury tanks,TANKS,35.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1465.0,minimalist functional oversize tee,OVERSIZE TEE,39.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1466.0,patterned classic track pants,TRACK PANTS,18.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1467.0,luxury relaxed kimono,KIMONO,25.0,In Stock,8500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1468.0,elegant chic t-shirts,T-SHIRTS,48.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1469.0,bold chic oversize tee,OVERSIZE TEE,47.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1470.0,bright structured chinos,CHINOS,33.0,In Stock,5500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1471.0,vintage minimalist coats,COATS,37.0,In Stock,9500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1472.0,bright elegant hoodies & jackets,HOODIES & JACKETS,10.0,In Stock,10000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1473.0,heritage modern kimono,KIMONO,40.0,In Stock,8000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1474.0,relaxed chic beach wear,BEACH WEAR,40.0,In Stock,5500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1475.0,wide leg soft t-shirts,T-SHIRTS,22.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1476.0,refined heritage beach wear,BEACH WEAR,34.0,In Stock,6000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1477.0,rustic essential kimono,KIMONO,40.0,In Stock,13500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1478.0,casual luxury t-shirts,T-SHIRTS,2.0,Low Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1479.0,dynamic soft oversize tee,OVERSIZE TEE,5.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
,wide leg bold blazers,BLAZERS,32.0,In Stock,14000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1481.0,layered trendy shorts,SHORTS,14.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1482.0,sporty wide leg oversize tee,OVERSIZE TEE,18.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1483.0,structured lightweight tanks,TANKS,9.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1484.0,tailored patterned chinos,CHINOS,49.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1485.0,essential classic cardigans,CARDIGANS,10.0,In Stock,8000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1486.0,camo structured coats,COATS,35.0,In Stock,14500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1487.0,preppy trendy sweatshirts,SWEATSHIRTS,46.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1488.0,luxury slim fit kimono,KIMONO,23.0,In Stock,9500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1489.0,textured rustic tanks,TANKS,12.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1490.0,chic casual kimono,KIMONO,25.0,In Stock,10000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1491.0,elegant structured coats,COATS,49.0,In Stock,12000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1492.0,vintage camo chinos,CHINOS,43.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1493.0,bold soft utility pants,UTILITY PANTS,0.0,Out of Stock,14000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1494.0,sporty bright sweatshirts,NAN,,In Stock,5500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1495.0,oversized structured sweatshirts,SWEATSHIRTS,29.0,In Stock,5500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1496.0,essential heritage sweatshirts,SWEATSHIRTS,42.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1497.0,camo soft hoodies & jackets,HOODIES & JACKETS,36.0,In Stock,10000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1498.0,relaxed tailored kimono,KIMONO,6.0,In Stock,14000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1499.0,trendy patterned shorts,SHORTS,47.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1500.0,trendy edgy denim jackets,DENIM JACKETS,17.0,In Stock,10000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1501.0,lightweight heritage kimono,KIMONO,0.0,Out of Stock,12000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1502.0,bold urban beach wear,BEACH WEAR,30.0,In Stock,,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1503.0,camo patterned shorts,SHORTS,41.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1504.0,relaxed classic t-shirts,T-SHIRTS,26.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1505.0,edgy casual denim jackets,DENIM JACKETS,29.0,In Stock,8000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1506.0,comfy retro oversize tee,OVERSIZE TEE,38.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1507.0,textured preppy sweatshirts,SWEATSHIRTS,19.0,In Stock,5500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1508.0,bold lightweight coats,COATS,44.0,In Stock,11500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1509.0,heritage bright coats,COATS,23.0,In Stock,12000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1510.0,smart rustic denim jackets,DENIM JACKETS,38.0,In Stock,9000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
,preppy statement coats,COATS,15.0,In Stock,12500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1512.0,minimalist vintage oversize tee,OVERSIZE TEE,41.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1513.0,lightweight luxury denim jackets,DENIM JACKETS,47.0,In Stock,8000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1514.0,urban essential denim jackets,DENIM JACKETS,33.0,In Stock,13000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1515.0,modern elegant hoodies & jackets,HOODIES & JACKETS,28.0,In Stock,8000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1516.0,bold camo blazers,BLAZERS,9.0,In Stock,11000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1517.0,structured elegant beach wear,BEACH WEAR,18.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1518.0,refined smart polos,POLOS,13.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1519.0,essential camo beach wear,BEACH WEAR,15.0,In Stock,,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1520.0,tailored minimalist shorts,SHORTS,16.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1521.0,dynamic sporty utility pants,UTILITY PANTS,18.0,In Stock,8000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1522.0,heritage smart hoodies & jackets,HOODIES & JACKETS,39.0,In Stock,11500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1523.0,smart camo t-shirts,T-SHIRTS,42.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1524.0,structured functional coats,COATS,36.0,In Stock,9500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1525.0,bold trendy cardigans,CARDIGANS,3.0,Low Stock,11500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1526.0,structured modern blazers,BLAZERS,17.0,In Stock,10500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1527.0,heritage vintage utility pants,UTILITY PANTS,21.0,In Stock,15000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1528.0,statement rustic hoodies & jackets,HOODIES & JACKETS,45.0,In Stock,9500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1529.0,urban patterned kimono,KIMONO,49.0,In Stock,,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1530.0,urban structured sweatshirts,SWEATSHIRTS,49.0,In Stock,6000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1531.0,casual heritage beach wear,BEACH WEAR,8.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1532.0,elegant lightweight oversize tee,OVERSIZE TEE,47.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1533.0,elegant casual shorts,SHORTS,1.0,Low Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1534.0,modern casual beach wear,BEACH WEAR,32.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1535.0,wide leg structured beach wear,BEACH WEAR,9.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1536.0,tailored relaxed utility pants,UTILITY PANTS,10.0,In Stock,9000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1537.0,edgy smart sweatshirts,SWEATSHIRTS,11.0,In Stock,,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1538.0,camo structured t-shirts,NAN,19.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1539.0,trendy soft kimono,KIMONO,24.0,In Stock,11500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1540.0,functional classic track pants,TRACK PANTS,38.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1541.0,,HOODIES & JACKETS,23.0,In Stock,9000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1542.0,tailored vintage hoodies & jackets,HOODIES & JACKETS,37.0,In Stock,13500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1543.0,modern camo chinos,CHINOS,5.0,In Stock,7000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1544.0,camo bright t-shirts,T-SHIRTS,30.0,In Stock,,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1545.0,oversized dynamic joggers & pants,JOGGERS & PANTS,42.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1546.0,essential tailored shorts,SHORTS,17.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1547.0,preppy sporty tanks,TANKS,2.0,Low Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1548.0,bright lightweight coats,COATS,13.0,In Stock,,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1549.0,trendy urban chinos,CHINOS,17.0,In Stock,6000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1550.0,preppy functional track pants,TRACK PANTS,43.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1551.0,tailored comfy sweatshirts,SWEATSHIRTS,41.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1552.0,chic chic joggers & pants,NAN,46.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1553.0,neutral patterned coats,COATS,,In Stock,13500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1554.0,preppy tailored shorts,SHORTS,21.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1555.0,classic slim fit cardigans,CARDIGANS,12.0,In Stock,,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1556.0,soft minimalist t-shirts,T-SHIRTS,20.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1557.0,preppy bright polos,POLOS,36.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1558.0,comfy statement polos,POLOS,35.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1559.0,sporty modern tanks,TANKS,16.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1560.0,dynamic chic joggers & pants,JOGGERS & PANTS,17.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1561.0,heritage classic coats,COATS,,In Stock,12000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1562.0,edgy chic beach wear,BEACH WEAR,20.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1563.0,structured statement utility pants,UTILITY PANTS,50.0,In Stock,9500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1564.0,sporty essential coats,COATS,48.0,In Stock,13500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1565.0,bright structured sweatshirts,SWEATSHIRTS,44.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1566.0,relaxed tailored polos,POLOS,10.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1567.0,casual luxury track pants,TRACK PANTS,40.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1568.0,sporty relaxed utility pants,UTILITY PANTS,,In Stock,11500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1569.0,oversized tailored shorts,SHORTS,19.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1570.0,classic trendy utility pants,UTILITY PANTS,24.0,In Stock,12000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1571.0,layered wide leg blazers,BLAZERS,38.0,In Stock,,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1572.0,bright preppy coats,COATS,38.0,In Stock,9000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1573.0,modern dynamic joggers & pants,JOGGERS & PANTS,16.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1574.0,classic elegant chinos,NAN,,In Stock,7000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1575.0,bold trendy polos,POLOS,13.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1576.0,smart soft coats,COATS,32.0,In Stock,8000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1577.0,edgy vintage track pants,TRACK PANTS,44.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1578.0,neutral slim fit joggers & pants,JOGGERS & PANTS,21.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1579.0,heritage neutral polos,POLOS,35.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
,luxury classic track pants,TRACK PANTS,41.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1581.0,relaxed dynamic shorts,SHORTS,7.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1582.0,structured heritage sweatshirts,SWEATSHIRTS,15.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1583.0,textured textured tanks,TANKS,46.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1584.0,trendy layered beach wear,BEACH WEAR,19.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1585.0,statement oversized kimono,KIMONO,44.0,In Stock,14000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1586.0,patterned essential tanks,TANKS,36.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1587.0,functional edgy coats,COATS,1.0,Low Stock,8500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1588.0,,DENIM JACKETS,31.0,In Stock,10500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
,luxury lightweight hoodies & jackets,HOODIES & JACKETS,21.0,In Stock,14500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1590.0,preppy camo coats,COATS,39.0,In Stock,11000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1591.0,smart lightweight beach wear,BEACH WEAR,40.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1592.0,classic functional beach wear,BEACH WEAR,40.0,In Stock,5500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
