product_id,name,category,color,fabric,price,price_category,stock_status,semantic_tags,_enriched_at,_curated_at,_dataset_type
1313.0,bold wide leg blazers,BLAZERS,Red,Bamboo,14000.0,Premium,In Stock,"blazers, red, bamboo, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1314.0,neutral modern track pants,TRACK PANTS,Striped,Rayon,4500.0,Mid-Range,In Stock,"track pants, striped, rayon, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1315.0,neutral modern shorts,SHORTS,Mint,Wool,4000.0,Mid-Range,In Stock,"shorts, mint, wool, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1316.0,rustic preppy utility pants,UTILITY PANTS,Orange,Leather,9500.0,Premium,Low Stock,"utility pants, orange, leather, premium, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1317.0,,CARDIGANS,Navy,Tencel,9500.0,Premium,In Stock,"cardigans, navy, tencel, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1318.0,comfy edgy t-shirts,T-SHIRTS,Peach,Leather,5000.0,Premium,In Stock,"t-shirts, peach, leather, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1319.0,vintage patterned beach wear,BEACH WEAR,Beige,Fleece,3000.0,Mid-Range,In Stock,"beach wear, beige, fleece, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
,smart neutral oversize tee,OVERSIZE TEE,Peach,Leather,5000.0,Premium,In Stock,"oversize tee, peach, leather, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1321.0,vintage camo chinos,CHINOS,Mustard,Tencel,4000.0,Mid-Range,In Stock,"chinos, mustard, tencel, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1322.0,minimalist textured kimono,KIMONO,Navy,Tencel,13000.0,Premium,In Stock,"kimono, navy, tencel, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1323.0,vintage lightweight oversize tee,OVERSIZE TEE,Teal,Denim,5000.0,Premium,In Stock,"oversize tee, teal, denim, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1324.0,classic trendy blazers,BLAZERS,Olive,Rayon,13000.0,Premium,In Stock,"blazers, olive, rayon, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1325.0,luxury neutral denim jackets,DENIM JACKETS,Chocolate,Denim,8500.0,Premium,In Stock,"denim jackets, chocolate, denim, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1326.0,preppy comfy shorts,SHORTS,Charcoal,Rayon,4000.0,Mid-Range,In Stock,"shorts, charcoal, rayon, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1327.0,functional chic polos,POLOS,Off-White,Velvet,2500.0,Mid-Range,Low Stock,"polos, off-white, velvet, mid-range, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1328.0,tailored luxury kimono,KIMONO,Plaid,Corduroy,13000.0,Premium,In Stock,"kimono, plaid, corduroy, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1329.0,slim fit heritage t-shirts,T-SHIRTS,Brown,Denim,3500.0,Mid-Range,In Stock,"t-shirts, brown, denim, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1330.0,structured retro beach wear,BEACH WEAR,Pastel Pink,Tencel,5500.0,Premium,In Stock,"beach wear, pastel pink, tencel, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1331.0,tailored edgy beach wear,BEACH WEAR,Orange,Wool,4500.0,Mid-Range,In Stock,"beach wear, orange, wool, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1332.0,heritage edgy t-shirts,T-SHIRTS,Coral,Rayon,4500.0,Mid-Range,In Stock,"t-shirts, coral, rayon, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1333.0,modern structured kimono,KIMONO,Plaid,Cotton,11000.0,Premium,Low Stock,"kimono, plaid, cotton, premium, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1334.0,casual retro beach wear,BEACH WEAR,Orange,Fleece,5500.0,Premium,Low Stock,"beach wear, orange, fleece, premium, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1335.0,classic functional coats,COATS,Black,Cotton,10000.0,Premium,In Stock,"coats, black, cotton, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1336.0,retro layered oversize tee,NAN,Teal,Rayon,2500.0,Mid-Range,In Stock,"nan, teal, rayon, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1337.0,preppy classic polos,POLOS,Pastel Green,Fleece,3500.0,Mid-Range,In Stock,"polos, pastel green, fleece, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1338.0,textured luxury oversize tee,OVERSIZE TEE,Checked,Jacquard,4000.0,Mid-Range,In Stock,"oversize tee, checked, jacquard, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1339.0,vintage relaxed hoodies & jackets,HOODIES & JACKETS,Striped,Jacquard,15000.0,Premium,In Stock,"hoodies & jackets, striped, jacquard, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1340.0,wide leg functional beach wear,BEACH WEAR,Nude,Leather,4000.0,Mid-Range,In Stock,"beach wear, nude, leather, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1341.0,classic functional sweatshirts,SWEATSHIRTS,Coral,Corduroy,5000.0,Premium,In Stock,"sweatshirts, coral, corduroy, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1342.0,neutral slim fit utility pants,UTILITY PANTS,Sky Blue,Fleece,9000.0,Premium,In Stock,"utility pants, sky blue, fleece, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1343.0,luxury lightweight joggers & pants,JOGGERS & PANTS,Sky Blue,Fleece,5000.0,Premium,In Stock,"joggers & pants, sky blue, fleece, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1344.0,bright relaxed joggers & pants,JOGGERS & PANTS,Navy,Wool,3500.0,Mid-Range,In Stock,"joggers & pants, navy, wool, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1345.0,sporty structured t-shirts,T-SHIRTS,Navy,Cotton,3000.0,Mid-Range,In Stock,"t-shirts, navy, cotton, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1346.0,dynamic tailored beach wear,BEACH WEAR,Polka Dot,Bamboo,5000.0,Premium,In Stock,"beach wear, polka dot, bamboo, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1347.0,elegant refined hoodies & jackets,HOODIES & JACKETS,Tan,Tencel,10000.0,Premium,In Stock,"hoodies & jackets, tan, tencel, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1348.0,retro functional utility pants,UTILITY PANTS,Navy,Unknown,8500.0,Premium,In Stock,"utility pants, navy, unknown, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1349.0,essential classic coats,COATS,Unknown,Corduroy,12000.0,Premium,In Stock,"coats, unknown, corduroy, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1350.0,bold luxury utility pants,UTILITY PANTS,Mint,Tencel,11500.0,Premium,In Stock,"utility pants, mint, tencel, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1351.0,essential soft denim jackets,DENIM JACKETS,Pastel Pink,Denim,14000.0,Premium,In Stock,"denim jackets, pastel pink, denim, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1352.0,camo urban blazers,BLAZERS,Yellow,Corduroy,15000.0,Premium,In Stock,"blazers, yellow, corduroy, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1353.0,essential textured tanks,TANKS,Sky Blue,Silk,5000.0,Premium,In Stock,"tanks, sky blue, silk, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1354.0,layered slim fit denim jackets,DENIM JACKETS,Tan,Jacquard,12000.0,Premium,In Stock,"denim jackets, tan, jacquard, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1355.0,rustic casual tanks,TANKS,Orange,Cotton,4000.0,Mid-Range,In Stock,"tanks, orange, cotton, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1356.0,urban modern sweatshirts,SWEATSHIRTS,Pink,Polyester,3500.0,Mid-Range,Low Stock,"sweatshirts, pink, polyester, mid-range, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1357.0,camo chic coats,COATS,Pink,Linen,9500.0,Premium,In Stock,"coats, pink, linen, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1358.0,minimalist casual blazers,BLAZERS,Checked,Silk,12000.0,Premium,In Stock,"blazers, checked, silk, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1359.0,functional casual coats,COATS,Tan,Tencel,10000.0,Premium,In Stock,"coats, tan, tencel, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
,bold elegant cardigans,CARDIGANS,Peach,Leather,9000.0,Premium,In Stock,"cardigans, peach, leather, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1361.0,wide leg neutral shorts,SHORTS,Checked,Velvet,2500.0,Mid-Range,In Stock,"shorts, checked, velvet, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
,chic edgy utility pants,UTILITY PANTS,Brown,Rayon,13000.0,Premium,In Stock,"utility pants, brown, rayon, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1363.0,retro vintage coats,COATS,Coral,Jacquard,14500.0,Premium,In Stock,"coats, coral, jacquard, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1364.0,essential preppy coats,COATS,Teal,Leather,9000.0,Premium,In Stock,"coats, teal, leather, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1365.0,preppy functional coats,COATS,Olive,Rayon,10000.0,Premium,In Stock,"coats, olive, rayon, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1366.0,essential urban utility pants,UTILITY PANTS,Red,Silk,10000.0,Premium,In Stock,"utility pants, red, silk, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1367.0,soft neutral hoodies & jackets,HOODIES & JACKETS,Blush,Corduroy,9500.0,Premium,In Stock,"hoodies & jackets, blush, corduroy, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1368.0,retro casual coats,COATS,Mint,Polyester,15000.0,Premium,In Stock,"coats, mint, polyester, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1369.0,bold wide leg utility pants,UTILITY PANTS,White,Rayon,10000.0,Premium,In Stock,"utility pants, white, rayon, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1370.0,refined minimalist joggers & pants,JOGGERS & PANTS,Checked,Linen,4000.0,Mid-Range,In Stock,"joggers & pants, checked, linen, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1371.0,heritage bright kimono,KIMONO,Beige,Denim,9500.0,Premium,In Stock,"kimono, beige, denim, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1372.0,essential statement shorts,SHORTS,Maroon,Leather,4500.0,Mid-Range,In Stock,"shorts, maroon, leather, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1373.0,sporty minimalist sweatshirts,SWEATSHIRTS,Pastel Green,Polyester,3000.0,Mid-Range,In Stock,"sweatshirts, pastel green, polyester, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1374.0,wide leg comfy oversize tee,OVERSIZE TEE,Mint,Linen,4500.0,Mid-Range,In Stock,"oversize tee, mint, linen, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1375.0,functional trendy utility pants,UTILITY PANTS,Yellow,Jacquard,12000.0,Premium,Low Stock,"utility pants, yellow, jacquard, premium, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1376.0,smart minimalist kimono,KIMONO,Pastel Green,Tencel,9000.0,Premium,In Stock,"kimono, pastel green, tencel, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1377.0,luxury retro blazers,BLAZERS,Grey,Wool,8500.0,Premium,In Stock,"blazers, grey, wool, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1378.0,vintage functional beach wear,BEACH WEAR,Black,Velvet,3000.0,Mid-Range,In Stock,"beach wear, black, velvet, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1379.0,trendy sporty utility pants,UTILITY PANTS,Sky Blue,Rayon,10000.0,Premium,In Stock,"utility pants, sky blue, rayon, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1380.0,structured camo kimono,KIMONO,Beige,Linen,13000.0,Premium,In Stock,"kimono, beige, linen, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1381.0,patterned refined track pants,TRACK PANTS,Striped,Jacquard,3500.0,Mid-Range,In Stock,"track pants, striped, jacquard, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1382.0,textured dynamic coats,COATS,Green,Wool,13500.0,Premium,In Stock,"coats, green, wool, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1383.0,slim fit luxury blazers,BLAZERS,Grey,Silk,12500.0,Premium,In Stock,"blazers, grey, silk, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1384.0,refined wide leg coats,COATS,Pink,Wool,8000.0,Premium,In Stock,"coats, pink, wool, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1385.0,structured retro utility pants,UTILITY PANTS,Blue,Tencel,11000.0,Premium,In Stock,"utility pants, blue, tencel, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1386.0,classic vintage sweatshirts,SWEATSHIRTS,Tie-Dye,Rayon,4000.0,Mid-Range,In Stock,"sweatshirts, tie-dye, rayon, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1387.0,oversized lightweight shorts,NAN,Checked,Unknown,4500.0,Mid-Range,Low Stock,"nan, checked, unknown, mid-range, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1388.0,statement casual polos,POLOS,Coral,Unknown,3000.0,Mid-Range,Low Stock,"polos, coral, unknown, mid-range, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1389.0,bold classic denim jackets,DENIM JACKETS,Pastel Pink,Wool,9000.0,Premium,In Stock,"denim jackets, pastel pink, wool, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1390.0,relaxed retro oversize tee,OVERSIZE TEE,Mustard,Fleece,3000.0,Mid-Range,In Stock,"oversize tee, mustard, fleece, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1391.0,wide leg wide leg blazers,BLAZERS,Plaid,Bamboo,12000.0,Premium,In Stock,"blazers, plaid, bamboo, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1392.0,chic modern oversize tee,OVERSIZE TEE,Pink,Silk,3000.0,Mid-Range,In Stock,"oversize tee, pink, silk, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1393.0,comfy smart denim jackets,DENIM JACKETS,Charcoal,Polyester,12000.0,Premium,In Stock,"denim jackets, charcoal, polyester, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1394.0,,OVERSIZE TEE,Red,Jacquard,4500.0,Mid-Range,In Stock,"oversize tee, red, jacquard, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1395.0,retro vintage tanks,TANKS,Beige,Fleece,2500.0,Mid-Range,In Stock,"tanks, beige, fleece, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1396.0,heritage heritage t-shirts,T-SHIRTS,Grey,Rayon,4500.0,Mid-Range,In Stock,"t-shirts, grey, rayon, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1397.0,vintage lightweight track pants,TRACK PANTS,Blush,Jacquard,3000.0,Mid-Range,In Stock,"track pants, blush, jacquard, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1398.0,dynamic textured t-shirts,T-SHIRTS,Unknown,Rayon,3000.0,Mid-Range,In Stock,"t-shirts, unknown, rayon, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1399.0,urban heritage track pants,TRACK PANTS,Beige,Jacquard,,Premium,In Stock,"track pants, beige, jacquard, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1400.0,functional camo t-shirts,T-SHIRTS,Camouflage,Silk,3000.0,Mid-Range,In Stock,"t-shirts, camouflage, silk, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1401.0,urban structured track pants,TRACK PANTS,Red,Modal,4000.0,Mid-Range,In Stock,"track pants, red, modal, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1402.0,oversized comfy tanks,TANKS,Chocolate,Modal,4000.0,Mid-Range,In Stock,"tanks, chocolate, modal, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1403.0,essential rustic hoodies & jackets,HOODIES & JACKETS,Beige,Corduroy,9500.0,Premium,Low Stock,"hoodies & jackets, beige, corduroy, premium, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1404.0,elegant bright utility pants,UTILITY PANTS,Off-White,Corduroy,11000.0,Premium,In Stock,"utility pants, off-white, corduroy, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1405.0,bold refined coats,COATS,Peach,Jacquard,14500.0,Premium,In Stock,"coats, peach, jacquard, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1406.0,neutral lightweight polos,POLOS,Teal,Rayon,2500.0,Mid-Range,In Stock,"polos, teal, rayon, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1407.0,oversized refined cardigans,CARDIGANS,Red,Velvet,8500.0,Premium,In Stock,"cardigans, red, velvet, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
