anchor,positive,negative
"textured soft oversize tee oversize tee olive tencel petite friendly, hot weather, spring, skinny friendly, casual","structured wide leg oversize tee oversize tee blue leather rainy weather, party wear, patterned, edgy, urban, comfy, monochrome","smart trendy cardigans cardigans pastel green corduroy patterned, festival, office wear, polka dot, checked, floral, fair skin"
"urban textured track pants track pants white leather polka dot, festival, checked, summer, preppy, edgy, autumn","sporty comfy t-shirts t-shirts white tencel oversized, neutral skin, tall friendly, eco-friendly, monochrome, spring, formal","preppy tailored cardigans cardigans camouflage velvet business casual, casual, floral, party wear, festival, monochrome, petite friendly"
"relaxed textured blazers blazers off-white silk old money, slim fit, travel friendly, streetwear, minimalist","luxury oversized blazers blazers peach fleece cold weather, monochrome, winter, comfy, minimalist, travel friendly","retro camo tanks tanks peach cotton beach wear, preppy, hot weather, summer, old money, comfy, festival, formal"
"minimalist patterned sweatshirts sweatshirts beige corduroy spring, winter, slim fit, medium skin, urban, edgy, cottagecore","essential patterned sweatshirts sweatshirts polka dot tencel checked, fair skin, sporty, old money, streetwear","modern dynamic joggers & pants joggers & pants white jacquard stripes, travel friendly, monochrome, cold weather, neutral skin, dark skin"
"rustic oversized tanks tanks coral linen skinny friendly, travel friendly, edgy, cold weather, neutral skin","relaxed slim fit tanks tanks plaid wool fair skin, hipster, skinny friendly, formal, cottagecore, dark skin, sporty","bright dynamic chinos chinos navy rayon business casual, oversized, spring, hot weather, fair skin, petite friendly"
"bright wide leg shorts shorts polka dot tencel checked, hipster, polka dot, layering, curvy friendly, comfy, y2k, streetwear","neutral luxury shorts shorts black polyester luxury, skinny friendly, hipster, rainy weather, winter, office wear","statement camo sweatshirts sweatshirts green rayon office wear, cold weather, casual, patterned, edgy, party wear"
"trendy structured hoodies & jackets hoodies & jackets olive denim business casual, office wear, casual, festival, fair skin, minimalist","elegant minimalist cardigans cardigans olive silk luxury, party wear, winter, business casual, cottagecore, layering, curvy friendly","dynamic chic tanks tanks mustard rayon y2k, oversized, polka dot, checked, spring"
"refined luxury hoodies & jackets hoodies & jackets chocolate linen edgy, vintage, monochrome, casual, minimalist, comfy, luxury","camo rustic hoodies & jackets hoodies & jackets striped leather stripes, old money, polka dot, business casual, party wear, sporty, formal","edgy textured sweatshirts sweatshirts off-white corduroy eco-friendly, minimalist, edgy, summer, hipster, beach wear, polka dot"
pastel blue t-shirts cotton,"chic luxury t-shirts t-shirts yellow wool streetwear, sporty, neutral skin, minimalist, travel friendly, hot weather, party wear, monochrome","chic textured chinos chinos green linen hot weather, dark skin, oversized, spring, streetwear, luxury"
"chic urban cardigans cardigans chocolate tencel preppy, casual, skinny friendly, oversized, stripes, polka dot","chic essential cardigans cardigans red jacquard layering, edgy, party wear, spring, office wear, vintage, summer, business casual","edgy chic oversize tee oversize tee olive modal summer, old money, spring, floral, casual, autumn, skinny friendly"
"rustic sporty tanks tanks coral polyester layering, vintage, office wear, casual, minimalist, curvy friendly","camo tailored tanks tanks green denim floral, party wear, y2k, hot weather, oversized, neutral skin, petite friendly, layering","modern structured sweatshirts sweatshirts charcoal corduroy rainy weather, layering, polka dot, checked, tall friendly, old money"
"chic camo t-shirts t-shirts sky blue jacquard slim fit, cottagecore, beach wear, fair skin, formal, streetwear, summer, skinny friendly","edgy structured beach wear beach wear sky blue denim petite friendly, formal, old money, spring, patterned, edgy, layering, autumn","heritage sporty t-shirts t-shirts checked modal edgy, casual, luxury, beach wear, medium skin, preppy"
"wide leg oversized denim jackets denim jackets multi-color fleece streetwear, winter, autumn, floral, comfy, y2k, slim fit","lightweight patterned denim jackets denim jackets nude jacquard winter, skinny friendly, curvy friendly, comfy, stripes, urban, vintage, sporty","smart luxury hoodies & jackets hoodies & jackets brown silk summer, patterned, minimalist, skinny friendly, y2k, travel friendly"
"structured minimalist cardigans cardigans tie-dye denim party wear, medium skin, polka dot, floral, office wear, patterned, beach wear, eco-friendly","wide leg urban chinos chinos tie-dye leather casual, sporty, office wear, hipster, fair skin, vintage","retro neutral cardigans cardigans peach jacquard comfy, cold weather, polka dot, casual, streetwear, winter"
"patterned functional kimono kimono camouflage jacquard formal, preppy, curvy friendly, festival, old money","vintage neutral kimono kimono brown jacquard hipster, spring, skinny friendly, beach wear, hot weather, tall friendly, business casual","refined vintage utility pants utility pants multi-color corduroy office wear, cottagecore, y2k, athleisure, monochrome, old money, fair skin"
"bold rustic joggers & pants joggers & pants yellow bamboo old money, spring, luxury, summer, athleisure, medium skin","tailored elegant denim jackets denim jackets yellow modal hot weather, casual, party wear, cold weather, winter, beach wear, oversized, luxury","lightweight patterned cardigans cardigans tan denim travel friendly, neutral skin, medium skin, hipster, urban"
"modern slim fit kimono kimono maroon linen winter, old money, y2k, stripes, cottagecore, vintage, casual, edgy","smart wide leg kimono kimono maroon jacquard skinny friendly, old money, y2k, casual, minimalist, business casual, curvy friendly, sporty","edgy camo t-shirts t-shirts pink silk old money, monochrome, preppy, athleisure, hipster"
"soft elegant utility pants utility pants black linen cottagecore, polka dot, skinny friendly, checked, urban, party wear, layering","essential structured utility pants utility pants black wool cottagecore, minimalist, hot weather, casual, dark skin","tailored relaxed utility pants utility pants checked cotton petite friendly, party wear, athleisure, hipster, vintage"
"minimalist structured track pants track pants yellow silk rainy weather, vintage, monochrome, cottagecore, dark skin","tailored sporty shorts shorts yellow wool layering, athleisure, rainy weather, hot weather, medium skin, preppy","soft camo kimono kimono multi-color linen cottagecore, old money, slim fit, monochrome, summer, patterned, oversized, petite friendly"
brown coats denim,"tailored soft coats coats chocolate leather party wear, checked, dark skin, fair skin, monochrome","refined rustic denim jackets denim jackets checked wool autumn, fair skin, old money, floral, formal"
green coats silk,"tailored soft coats coats chocolate leather party wear, checked, dark skin, fair skin, monochrome","functional textured cardigans cardigans striped rayon dark skin, hot weather, casual, minimalist, spring, slim fit, patterned, summer"
"modern vintage beach wear beach wear chocolate linen streetwear, travel friendly, dark skin, checked, sporty, vintage","patterned dynamic coats coats chocolate denim hipster, urban, formal, curvy friendly, comfy","urban patterned kimono kimono tie-dye corduroy hot weather, dark skin, comfy, athleisure, formal, preppy, streetwear"
blush tanks leather,"smart urban tanks tanks grey modal hot weather, winter, streetwear, vintage, floral","rustic elegant t-shirts t-shirts olive tencel dark skin, cottagecore, neutral skin, checked, skinny friendly, medium skin"
"casual edgy utility pants utility pants polka dot jacquard old money, hipster, skinny friendly, polka dot, beach wear, stripes, travel friendly, cottagecore","elegant tailored utility pants utility pants navy fleece cottagecore, festival, summer, streetwear, petite friendly","statement patterned hoodies & jackets hoodies & jackets crimson tencel neutral skin, casual, floral, spring, cottagecore, polka dot, sporty"
olive t-shirts polyester,"chic luxury t-shirts t-shirts yellow wool streetwear, sporty, neutral skin, minimalist, travel friendly, hot weather, party wear, monochrome","rustic classic denim jackets denim jackets nude leather formal, edgy, minimalist, party wear, petite friendly, autumn"
"oversized statement hoodies & jackets hoodies & jackets orange polyester slim fit, floral, stripes, casual, comfy, summer, spring, formal","dynamic statement hoodies & jackets hoodies & jackets coral wool stripes, comfy, athleisure, neutral skin, festival, autumn, petite friendly, minimalist","camo classic coats coats crimson modal cottagecore, beach wear, summer, cold weather, casual"
"dynamic camo hoodies & jackets hoodies & jackets checked fleece y2k, curvy friendly, minimalist, business casual, office wear","oversized classic hoodies & jackets hoodies & jackets checked modal polka dot, neutral skin, streetwear, formal, petite friendly, autumn, party wear","soft sporty track pants track pants peach bamboo office wear, winter, comfy, vintage, petite friendly"
"lightweight edgy chinos chinos beige fleece edgy, dark skin, streetwear, comfy, urban, travel friendly, business casual, checked","chic essential chinos chinos tie-dye corduroy curvy friendly, old money, cottagecore, skinny friendly, fair skin, preppy","classic tailored utility pants utility pants pastel blue linen polka dot, formal, minimalist, petite friendly, cottagecore"
